"행정구역(시·군)별","경제활동별","항목","단위","2016 년","2015 년","2014 년","2013 년","2012 년","2011 년","2010 년",
"광명시","전기, 가스, 증기 및 수도사업","중간소비","","123068","169234","211366","385789","352936","229186","154926",
"광명시","전기, 가스, 증기 및 수도사업","지역내총부가가치(당해년가격)","","83466","96504","80011","89278","77630","52448","44878",
"광명시","전기, 가스, 증기 및 수도사업","고정자본소모","","34510","41617","38337","47524","43993","32091","24014",
"광명시","전기, 가스, 증기 및 수도사업","지역내순생산","","48956","54887","41674","41755","33636","20357","20863",
"광명시","전기, 가스, 증기 및 수도사업","기타생산세(기타생산보조금 공제)","","347","422","296","281","250","197","152",
"광명시","전기, 가스, 증기 및 수도사업","지역내요소소득","","48609","54464","41378","41474","33386","20161","20711",
"광명시","전기, 가스, 증기 및 수도사업","2010년 기준년 고정가격_산출액","","195424","230560","230510","380112","353397","255625","199804",
"광명시","전기, 가스, 증기 및 수도사업","2010년 기준년 고정가격_지역내","","47909","59212","61720","74880","74374","55162","44878",
"광명시","건설업","산출액(당해년가격)","","1322336","1017448","897525","950873","1073992","1047886","1105500",
"광명시","건설업","중간소비","","845993","656022","590936","635704","725195","716014","751714",
"광명시","건설업","지역내총부가가치(당해년가격)","","476343","361426","306588","315169","348797","331872","353786",
"광명시","건설업","고정자본소모","","35773","29990","27408","28272","31952","30786","31197",
"광명시","건설업","지역내순생산","","440570","331436","279181","286897","316844","301086","322589",
"광명시","건설업","기타생산세(기타생산보조금 공제)","","2439","2120","1821","2001","2188","1957","1649",
"광명시","건설업","지역내요소소득","","438131","329316","277359","284896","314657","299129","320939",
"광명시","건설업","2010년 기준년 고정가격_산출액","","1218714","932254","818551","876964","994785","990509","1105500",
"광명시","건설업","2010년 기준년 고정가격_지역내","","385370","294502","256152","273907","317843","314927","353786",
"광명시","도매 및 소매업","산출액(당해년가격)","","1196197","1135241","1109179","1075203","1092460","949144","847348",
"광명시","도매 및 소매업","중간소비","","595901","558599","536855","511556","531616","454106","400304",
"광명시","도매 및 소매업","지역내총부가가치(당해년가격)","","600296","576642","572324","563647","560844","495039","447045",
"광명시","도매 및 소매업","고정자본소모","","47446","45184","42254","39609","39263","34950","30702",
"광명시","도매 및 소매업","지역내순생산","","552850","531458","530070","524038","521581","460089","416343",
"광명시","도매 및 소매업","기타생산세(기타생산보조금 공제)","","12697","12166","11146","10765","10483","9349","7495",
"광명시","도매 및 소매업","지역내요소소득","","540153","519292","518924","513272","511098","450739","408848",
"광명시","도매 및 소매업","2010년 기준년 고정가격_산출액","","1140208","1097913","1066109","1033650","1050695","921467","847348",
"광명시","도매 및 소매업","2010년 기준년 고정가격_지역내","","612871","592045","580171","559215","549197","485243","447045",
"광명시","운수업","산출액(당해년가격)","","583417","505333","500909","501889","475040","476576","512703",
"광명시","운수업","중간소비","","318692","281378","290534","293854","283767","287273","303838",
"광명시","운수업","지역내총부가가치(당해년가격)","","264726","223956","210376","208035","191273","189303","208864",
"광명시","운수업","고정자본소모","","83627","70775","66794","64740","60517","57250","56851",
"광명시","운수업","지역내순생산","","181099","153181","143582","143294","130756","132053","152014",
"광명시","운수업","기타생산세(기타생산보조금 공제)","","5420","4613","3929","3872","3587","3660","3077",
"광명시","운수업","지역내요소소득","","175679","148568","139652","139422","127169","128393","148936",
"광명시","운수업","2010년 기준년 고정가격_산출액","","534002","465816","460852","470708","449521","466304","512703",
"광명시","운수업","2010년 기준년 고정가격_지역내","","213120","188234","189890","197797","191716","196136","208864",
"광명시","숙박 및 음식점업","산출액(당해년가격)","","443886","421682","425504","408260","403189","369126","341743",
"광명시","숙박 및 음식점업","중간소비","","267274","257792","266977","257850","259004","235652","208941",
"광명시","숙박 및 음식점업","지역내총부가가치(당해년가격)","","176611","163890","158527","150410","144185","133474","132802",
"광명시","숙박 및 음식점업","고정자본소모","","9317","8682","8355","8280","8126","7357","6843",
"광명시","숙박 및 음식점업","지역내순생산","","167295","155208","150171","142129","136059","126116","125960",
"광명시","숙박 및 음식점업","기타생산세(기타생산보조금 공제)","","2567","2462","2346","2320","2217","2003","1921",
"광명시","숙박 및 음식점업","지역내요소소득","","164728","152746","147825","139809","133842","124113","124039",
"광명시","숙박 및 음식점업","2010년 기준년 고정가격_산출액","","385251","374286","385602","376128","377204","352157","341743",
"광명시","숙박 및 음식점업","2010년 기준년 고정가격_지역내","","135479","134590","139764","137096","136710","129216","132802",
"광명시","출판, 영상, 방송통신 및 정보서비스업","산출액(당해년가격)","","566245","512962","537696","489139","427959","347512","293759",
"광명시","출판, 영상, 방송통신 및 정보서비스업","중간소비","","311396","283878","302127","280841","252109","206384","171139",
"광명시","출판, 영상, 방송통신 및 정보서비스업","지역내총부가가치(당해년가격)","","254849","229083","235568","208298","175850","141128","122620",
"광명시","출판, 영상, 방송통신 및 정보서비스업","고정자본소모","","105802","96335","100508","90580","79478","63350","52900",
"광명시","출판, 영상, 방송통신 및 정보서비스업","지역내순생산","","149047","132749","135060","117718","96372","77778","69720",
"광명시","출판, 영상, 방송통신 및 정보서비스업","기타생산세(기타생산보조금 공제)","","192","425","397","386","355","296","231",
"광명시","출판, 영상, 방송통신 및 정보서비스업","지역내요소소득","","148855","132324","134663","117332","96017","77482","69489",
"광명시","출판, 영상, 방송통신 및 정보서비스업","2010년 기준년 고정가격_산출액","","568602","520447","543500","492970","432234","349100","293759",
"광명시","출판, 영상, 방송통신 및 정보서비스업","2010년 기준년 고정가격_지역내","","261372","239539","244043","218131","182925","146168","122620",
"광명시","금융 및 보험업","산출액(당해년가격)","","570685","528440","464318","448618","456481","490684","411097",
"광명시","금융 및 보험업","중간소비","","282568","264149","226132","221465","219646","224301","178800",
"광명시","금융 및 보험업","지역내총부가가치(당해년가격)","","288117","264291","238186","227153","236835","266383","232297",
"광명시","금융 및 보험업","고정자본소모","","26760","24849","21778","21066","20384","20607","18002",
"광명시","금융 및 보험업","지역내순생산","","261357","239442","216409","206087","216451","245777","214295",
"광명시","금융 및 보험업","기타생산세(기타생산보조금 공제)","","618","564","442","423","401","421","344",
"광명시","금융 및 보험업","지역내요소소득","","260739","238878","215967","205664","216051","245356","213950",
"광명시","금융 및 보험업","2010년 기준년 고정가격_산출액","","616672","566544","489986","472401","458149","470578","411097",
"광명시","금융 및 보험업","2010년 기준년 고정가격_지역내","","332723","302934","262404","247464","237382","248759","232297",
"광명시","부동산 및 임대업","산출액(당해년가격)","","812542","846742","821290","678726","672770","659204","627244",
